sampling_time,FGSLDC1,FGSLDC2,FGSLDC3,FGSLDIC4,FGSLDNC4,FGSLDIC5,FGSLDNC5,FGSLDC6,FGSLDCO2,FGSLDH2S,FGSLDN2,FI021M,FICA012,QICA017,FI005,LIA001,LICA004,PDI001,QT001GCIU,TDIA014,TI001,TI003,TI017,TI019,TI021,TI022,TI038,TICA039,TICA040
2021-02-01 18:33:00.000,62.6234,7.76413,4.358,0.945409,1.08524,0.175001,0.290863,0.194608,20.6871,0.002626,1.87359,17402.4,240.161,0.000586408,11953.4,61.3163,58.3253,579.983,13.4622,0.0886154,77.4778,79.1145,71.1098,163.313,168.846,79.3453,157.153,84.6227,152.816
2021-02-01 18:34:00.000,62.654,7.7561,4.35934,0.956796,1.0996,0.176018,0.289424,0.192296,20.6459,0.002449,1.86802,17391.9,238.055,0.000586408,11889,61.4017,58.4625,579.235,13.4622,0.098278,77.5186,79.1479,71.0278,163.293,168.835,79.3535,157.159,84.6138,152.841
2021-02-01 18:35:00.000,62.654,7.7561,4.35934,0.956796,1.0996,0.176018,0.289424,0.192296,20.6459,0.002449,1.86802,17457.9,238.804,0.000586408,11983,61.342,58.4792,578.552,13.5312,0.0746078,77.5387,79.2,70.9514,163.315,168.814,79.3989,157.166,84.6187,152.849
2021-02-01 18:36:00.000,62.654,7.7561,4.35934,0.956796,1.0996,0.176018,0.289424,0.192296,20.6459,0.002449,1.86802,17427.2,236.232,0.000595572,11996.4,61.536,58.2469,578.121,13.5312,0.107513,77.5635,79.2336,70.9086,163.339,168.836,79.4197,157.165,84.6321,152.824
2021-02-01 18:37:00.000,62.654,7.7561,4.35934,0.956796,1.0996,0.176018,0.289424,0.192296,20.6459,0.002449,1.86802,17399.6,235.014,0.000595572,11910.9,61.2025,58.2462,577.915,13.5321,0.078373,77.6115,79.2726,70.8295,163.313,168.804,79.4469,157.181,84.6506,152.888
2021-02-01 18:38:00.000,62.6126,7.77636,4.35884,0.954285,1.09015,0.176402,0.293967,0.192626,20.65,0.002565,1.89217,17321.1,234.858,0.000595572,12005.9,61.4271,58.35,578.277,13.5312,0.0705032,77.6489,79.3156,70.7116,163.384,168.805,79.4918,157.181,84.6939,152.893
2021-02-01 18:39:00.000,62.6126,7.77636,4.35884,0.954285,1.09015,0.176402,0.293967,0.192626,20.65,0.002565,1.89217,17278.7,233.342,0.000603032,11912.6,61.392,58.3219,578.975,13.5312,0.0549622,77.6641,79.3506,70.5952,163.33,168.825,79.5441,157.197,84.6995,152.865
2021-02-01 18:40:00.000,62.6126,7.77636,4.35884,0.954285,1.09015,0.176402,0.293967,0.192626,20.65,0.002565,1.89217,17332.2,233.487,0.000603032,11942.3,61.479,58.2357,578.367,13.5321,0.0367966,77.7154,79.3999,70.528,163.295,168.825,79.587,157.201,84.719,152.888
2021-02-01 18:41:00.000,62.6126,7.77636,4.35884,0.954285,1.09015,0.176402,0.293967,0.192626,20.65,0.002565,1.89217,17349.5,232.564,0.000603032,11900.5,61.5351,58.1422,578.432,13.5312,0.0845184,77.7316,79.4265,70.4701,163.312,168.842,79.6313,157.211,84.716,152.91
2021-02-01 18:42:00.000,62.6127,7.76299,4.36844,0.954683,1.09976,0.178242,0.291595,0.191641,20.6767,0.002607,1.86058,17428,231.849,0.000600502,11910.1,61.3562,58.1873,578.962,13.5312,0.0858307,77.773,79.4668,70.396,163.312,168.875,79.6577,157.227,84.7397,152.942
2021-02-01 18:43:00.000,62.6127,7.76299,4.36844,0.954683,1.09976,0.178242,0.291595,0.191641,20.6767,0.002607,1.86058,17429.1,231.706,0.000600502,11854.5,61.1596,58.131,579.685,13.5312,0.0619011,77.7704,79.4849,70.2842,163.387,168.856,79.6705,157.246,84.7428,152.948
2021-02-01 18:44:00.000,62.6127,7.76299,4.36844,0.954683,1.09976,0.178242,0.291595,0.191641,20.6767,0.002607,1.86058,17423,230.973,0.000600502,11812.1,61.2297,57.9696,579.23,13.5312,0.0584831,77.8319,79.5289,70.1937,163.385,168.877,79.7129,157.272,84.8516,152.977
2021-02-01 18:45:00.000,62.6127,7.76299,4.36844,0.954683,1.09976,0.178242,0.291595,0.191641,20.6767,0.002607,1.86058,17352.8,229.808,0.000591409,11768.6,61.1499,57.9024,578.562,13.5312,0.0894737,77.8682,79.5585,70.1616,163.367,168.851,79.7509,157.267,84.8388,153.024
2021-02-01 18:46:00.000,62.5362,7.77098,4.35889,0.951771,1.0887,0.176256,0.291873,0.193333,20.7619,0.002552,1.8675,17418,230.749,0.000591409,11767.1,61.0082,57.9449,579.11,13.5312,0.0710716,77.9011,79.6244,70.1109,163.383,168.862,79.7946,157.295,84.873,153.023
2021-02-01 18:47:00.000,62.5362,7.77098,4.35889,0.951771,1.0887,0.176256,0.291873,0.193333,20.7619,0.002552,1.8675,17419.8,229.852,0.000591409,11822.2,61.2899,57.8686,578.688,13.5312,0.0648956,77.9211,79.6559,70.048,163.44,168.878,79.8248,157.287,84.8576,153.029
2021-02-01 18:48:00.000,62.5362,7.77098,4.35889,0.951771,1.0887,0.176256,0.291873,0.193333,20.7619,0.002552,1.8675,17407.7,230.245,0.000581557,11773.9,60.946,57.7888,578.514,13.5312,0.0549431,77.9342,79.6774,69.9626,163.488,168.878,79.8454,157.295,84.8795,153.04
2021-02-01 18:49:00.000,62.5362,7.77098,4.35889,0.951771,1.0887,0.176256,0.291873,0.193333,20.7619,0.002552,1.8675,17436.9,229.899,0.000581557,11746.4,61.3374,57.8923,579.389,13.5321,0.0632057,77.9773,79.7148,69.9366,163.468,168.905,79.8742,157.311,84.9242,153.045
2021-02-01 18:50:00.000,62.4977,7.76425,4.37497,0.958504,1.10235,0.18047,0.294843,0.196052,20.7543,0.00251,1.87409,17442.2,229.249,0.000581557,11886.6,61.4355,57.957,579.35,13.5312,0.0536308,78.0029,79.757,69.8648,163.458,168.934,79.882,157.327,84.974,153.064
2021-02-01 18:51:00.000,62.4977,7.76425,4.37497,0.958504,1.10235,0.18047,0.294843,0.196052,20.7543,0.00251,1.87409,17421.4,229.132,0.000566176,11839.6,61.3114,58.0791,580.209,13.5312,0.0846062,78.0257,79.7565,69.7901,163.455,168.933,79.9079,157.331,84.9984,153.051
2021-02-01 18:52:00.000,62.4977,7.76425,4.37497,0.958504,1.10235,0.18047,0.294843,0.196052,20.7543,0.00251,1.87409,17523.2,229.905,0.000566176,11849.7,61.3914,58.039,579.822,13.5312,0.065918,78.0396,79.7628,69.7221,163.507,168.961,79.9557,157.334,85.0217,153.026
2021-02-01 18:53:00.000,62.4977,7.76425,4.37497,0.958504,1.10235,0.18047,0.294843,0.196052,20.7543,0.00251,1.87409,17462.9,230.047,0.000566176,11975,61.4647,58.1277,579.592,13.5312,0.0735092,78.0336,79.7797,69.6901,163.55,168.969,79.9576,157.349,85.0959,152.99
2021-02-01 18:54:00.000,62.5372,7.76751,4.35295,0.949982,1.08596,0.177546,0.293259,0.198146,20.762,0.002546,1.87292,17415,230.386,0.000549813,11881.8,61.6543,58.177,579.514,13.5312,0.0978737,78.0276,79.7773,69.5973,163.554,169.043,79.9691,157.333,85.0497,153.003
2021-02-01 18:55:00.000,62.5372,7.76751,4.35295,0.949982,1.08596,0.177546,0.293259,0.198146,20.762,0.002546,1.87292,17416.3,229.878,0.000549813,12001.6,61.1841,58.0709,578.212,13.5312,0.0628929,78.0045,79.7706,69.6032,163.563,169.017,79.9619,157.312,85.0667,152.964
2021-02-01 18:56:00.000,62.5372,7.76751,4.35295,0.949982,1.08596,0.177546,0.293259,0.198146,20.762,0.002546,1.87292,17443.9,229.69,0.000549813,11990.8,61.4941,58.4167,577.361,13.533,0.0870628,78.0029,79.7448,69.6201,163.588,169.025,79.9145,157.293,85.0897,152.911
2021-02-01 18:57:00.000,62.5372,7.76751,4.35295,0.949982,1.08596,0.177546,0.293259,0.198146,20.762,0.002546,1.87292,17409.3,229.613,0.000528357,12087.9,61.4274,58.4821,577.898,13.533,0.066658,77.9964,79.7288,69.6712,163.578,169.012,79.9072,157.283,85.0739,152.903
2021-02-01 18:58:00.000,62.4885,7.7527,4.36531,0.943256,1.08732,0.176663,0.288589,0.194996,20.8032,0.002554,1.89695,17366.1,230.764,0.000528357,12148.6,61.607,58.5057,576.846,13.533,0.104752,77.9594,79.713,69.6676,163.514,169.061,79.8981,157.272,85.0941,152.849
2021-02-01 18:59:00.000,62.4885,7.7527,4.36531,0.943256,1.08732,0.176663,0.288589,0.194996,20.8032,0.002554,1.89695,17431.2,231.16,0.000528357,12236.9,61.7392,58.6342,576.318,13.533,0.108116,77.9297,79.6966,69.6671,163.458,169.048,79.8604,157.253,85.0724,152.769
2021-02-01 19:00:00.000,62.4885,7.7527,4.36531,0.943256,1.08732,0.176663,0.288589,0.194996,20.8032,0.002554,1.89695,17385,230.652,0.000505684,12278.4,61.8595,58.6603,576.051,13.5321,0.109856,77.9786,79.6654,69.6627,163.44,169.059,79.8659,157.212,85.0997,152.715
2021-02-01 19:01:00.000,62.4885,7.7527,4.36531,0.943256,1.08732,0.176663,0.288589,0.194996,20.8032,0.002554,1.89695,17410.6,232.484,0.000505684,12386.6,62.1849,58.8527,575.933,13.533,0.0621796,77.8693,79.6306,69.585,163.458,169.073,79.8365,157.229,85.0774,152.649
2021-02-01 19:02:00.000,62.5017,7.76283,4.36161,0.955983,1.09158,0.17427,0.287891,0.194428,20.7919,0.002717,1.8751,17498.6,231.678,0.000505684,12405,62.3228,58.9604,576.65,13.5321,0.0911179,77.8777,79.6092,69.5759,163.464,169.084,79.8214,157.216,85.0745,152.594
2021-02-01 19:03:00.000,62.5017,7.76283,4.36161,0.955983,1.09158,0.17427,0.287891,0.194428,20.7919,0.002717,1.8751,17449.8,233.58,0.000489146,12528.6,62.2244,59.0146,576.251,13.5187,0.0692902,77.8351,79.5708,69.5239,163.405,169.046,79.7587,157.18,85.0598,152.527
2021-02-01 19:04:00.000,62.5017,7.76283,4.36161,0.955983,1.09158,0.17427,0.287891,0.194428,20.7919,0.002717,1.8751,17469.2,233.845,0.000489146,12572.9,62.2794,59.1623,576.891,13.5187,0.0854301,77.8075,79.5669,69.5632,163.348,169.041,79.7439,157.183,85.0667,152.456
2021-02-01 19:05:00.000,62.5017,7.76283,4.36161,0.955983,1.09158,0.17427,0.287891,0.194428,20.7919,0.002717,1.8751,17371.7,234.431,0.000489146,12689.6,62.2916,59.2689,576.675,13.5187,0.080719,77.7817,79.5347,69.5606,163.348,169.007,79.731,157.181,85.0077,152.439
2021-02-01 19:06:00.000,62.5726,7.74386,4.35714,0.946723,1.0902,0.177155,0.292406,0.193231,20.7374,0.002559,1.88679,17407.2,234.813,0.000476155,12849,62.5752,59.3907,576.644,13.5187,0.0972137,77.7271,79.4999,69.5259,163.348,168.983,79.689,157.167,84.9979,152.371
2021-02-01 19:07:00.000,62.5726,7.74386,4.35714,0.946723,1.0902,0.177155,0.292406,0.193231,20.7374,0.002559,1.88679,17404.6,236.492,0.000476155,12875.2,62.4363,59.6374,576.345,13.5202,0.0796242,77.7082,79.4763,69.541,163.348,168.991,79.6727,157.162,84.9692,152.321
2021-02-01 19:08:00.000,62.5726,7.74386,4.35714,0.946723,1.0902,0.177155,0.292406,0.193231,20.7374,0.002559,1.88679,17369,237.615,0.000476155,12949.9,62.6625,59.6603,576.913,13.5193,0.101593,77.6676,79.4254,69.5883,163.34,168.97,79.6605,157.151,84.9603,152.251
2021-02-01 19:09:00.000,62.5726,7.74386,4.35714,0.946723,1.0902,0.177155,0.292406,0.193231,20.7374,0.002559,1.88679,17408.4,240.779,0.000470693,13132.5,62.9661,59.7897,577.319,13.5187,0.0832024,77.6371,79.4483,69.5622,163.312,168.977,79.6269,157.165,84.9291,152.177
2021-02-01 19:10:00.000,62.6078,7.74002,4.32537,0.948869,1.08531,0.176484,0.289694,0.193772,20.7442,0.002528,1.88592,17420.2,240.461,0.000470693,13292.9,63.4247,59.8725,576.989,13.5187,0.0662346,77.6421,79.4229,69.5257,163.284,168.95,79.6327,157.185,84.8228,152.113
2021-02-01 19:11:00.000,62.6078,7.74002,4.32537,0.948869,1.08531,0.176484,0.289694,0.193772,20.7442,0.002528,1.88592,17423.2,240.181,0.000470693,13334.7,63.3433,59.8679,577.817,13.5187,0.0538979,77.6076,79.3888,69.5649,163.254,168.919,79.6059,157.194,84.7819,152.067
2021-02-01 19:12:00.000,62.6078,7.74002,4.32537,0.948869,1.08531,0.176484,0.289694,0.193772,20.7442,0.002528,1.88592,17378.8,242.756,0.000466828,13454.7,63.5508,59.8823,577.879,13.5187,0.0377502,77.5642,79.3469,69.5857,163.22,168.907,79.5734,157.212,84.7511,151.946
2021-02-01 19:13:00.000,62.6078,7.74002,4.32537,0.948869,1.08531,0.176484,0.289694,0.193772,20.7442,0.002528,1.88592,17353.5,242.31,0.000466828,13527,63.656,60.0562,578.18,13.5187,0.0529175,77.5406,79.3499,69.5731,163.202,168.915,79.5885,157.229,84.6896,151.902
2021-02-01 19:14:00.000,62.6323,7.73982,4.34889,0.940358,1.08587,0.176554,0.290476,0.193628,20.7034,0.002437,1.8863,17360.6,241.268,0.000466828,13620.4,64.0022,60.0121,579.254,13.5187,0.0732117,77.5425,79.3335,69.6843,163.202,168.901,79.5777,157.227,84.685,151.851
2021-02-01 19:15:00.000,62.6323,7.73982,4.34889,0.940358,1.08587,0.176554,0.290476,0.193628,20.7034,0.002437,1.8863,17370.4,241.337,0.000468044,13663,63.4755,59.9805,579.784,13.5187,0.0930901,77.5146,79.3121,69.7426,163.183,168.907,79.5639,157.229,84.6314,151.794
2021-02-01 19:16:00.000,62.6323,7.73982,4.34889,0.940358,1.08587,0.176554,0.290476,0.193628,20.7034,0.002437,1.8863,17390.8,241.329,0.000468044,13636.8,63.7385,59.8293,579.886,13.5187,0.0670242,77.4761,79.3013,69.8357,163.22,168.878,79.5191,157.234,84.5946,151.799
2021-02-01 19:17:00.000,62.6323,7.73982,4.34889,0.940358,1.08587,0.176554,0.290476,0.193628,20.7034,0.002437,1.8863,17365,240.649,0.000468044,13646.3,63.5252,59.6644,579.35,13.4488,0.0942039,77.4696,79.2746,69.9236,163.202,168.824,79.525,157.224,84.5242,151.808
2021-02-01 19:18:00.000,62.6184,7.7388,4.32139,0.951063,1.08287,0.175529,0.288434,0.193726,20.733,0.00254,1.89423,17382.3,241.577,0.000478256,13659,63.1778,59.4968,579.241,13.4488,0.0936203,77.4269,79.2743,70.0115,163.234,168.78,79.5067,157.204,84.4704,151.824
2021-02-01 19:19:00.000,62.6184,7.7388,4.32139,0.951063,1.08287,0.175529,0.288434,0.193726,20.733,0.00254,1.89423,17367.5,239.402,0.000478256,13536.3,63.2232,59.4088,579.964,13.4488,0.0694351,77.4018,79.2232,70.0999,163.22,168.754,79.4603,157.196,84.4192,151.844
2021-02-01 19:20:00.000,62.6184,7.7388,4.32139,0.951063,1.08287,0.175529,0.288434,0.193726,20.733,0.00254,1.89423,17458,239.428,0.000478256,13612.4,62.9998,59.1661,579.541,13.4494,0.0757027,77.3682,79.1754,70.2544,163.192,168.75,79.4312,157.181,84.3273,151.855
2021-02-01 19:21:00.000,62.6184,7.7388,4.32139,0.951063,1.08287,0.175529,0.288434,0.193726,20.733,0.00254,1.89423,17366.5,240.974,0.000495269,13521.8,62.88,59.0573,578.997,13.4494,0.0752869,77.3668,79.1824,70.3667,163.165,168.699,79.4154,157.174,84.2925,151.905
2021-02-01 19:22:00.000,62.6063,7.72677,4.34765,0.94167,1.08663,0.176478,0.290538,0.193712,20.7373,0.002639,1.89031,17392.8,239.565,0.000495269,13479,62.4813,58.9465,578.704,13.4494,0.0611115,77.3435,79.1684,70.4447,163.172,168.717,79.375,157.181,84.2893,151.973
2021-02-01 19:23:00.000,62.6063,7.72677,4.34765,0.94167,1.08663,0.176478,0.290538,0.193712,20.7373,0.002639,1.89031,17341.9,240.613,0.000495269,13448.1,62.4086,58.7287,578.77,13.4494,0.057518,77.3102,79.1458,70.5443,163.113,168.699,79.3865,157.143,84.3209,152.007
2021-02-01 19:24:00.000,62.6063,7.72677,4.34765,0.94167,1.08663,0.176478,0.290538,0.193712,20.7373,0.002639,1.89031,17382.3,239.671,0.000512326,13324.2,62.2037,58.5849,578.413,13.4494,0.0761108,77.3485,79.1551,70.6944,163.105,168.733,79.3817,157.165,84.3353,152.088
2021-02-01 19:25:00.000,62.6063,7.72677,4.34765,0.94167,1.08663,0.176478,0.290538,0.193712,20.7373,0.002639,1.89031,17375.9,239.602,0.000512326,13250.5,62.1175,58.3756,578.737,13.4488,0.0719719,77.3281,79.1351,70.7833,163.083,168.736,79.3654,157.15,84.3845,152.128
2021-02-01 19:26:00.000,62.6634,7.74178,4.33203,0.952853,1.08773,0.17526,0.289072,0.193468,20.6863,0.00254,1.87551,17403.7,240.322,0.000512326,13202.2,61.6882,58.2674,578.135,13.4488,0.0816536,77.3426,79.1381,70.8465,163.137,168.771,79.3784,157.135,84.43,152.22
2021-02-01 19:27:00.000,62.6634,7.74178,4.33203,0.952853,1.08773,0.17526,0.289072,0.193468,20.6863,0.00254,1.87551,17401.5,240.104,0.000527344,13135.1,61.5411,58.111,578.244,13.4494,0.0647125,77.368,79.1561,70.9416,163.183,168.804,79.3829,157.135,84.5175,152.244
2021-02-01 19:28:00.000,62.6634,7.74178,4.33203,0.952853,1.08773,0.17526,0.289072,0.193468,20.6863,0.00254,1.87551,17376.4,239.018,0.000527344,13120.7,61.6911,57.9287,578.409,13.4494,0.0638046,77.3925,79.1803,71.0148,163.202,168.82,79.3876,157.094,84.5552,152.275
2021-02-01 19:29:00.000,62.6634,7.74178,4.33203,0.952853,1.08773,0.17526,0.289072,0.193468,20.6863,0.00254,1.87551,17367.4,240.392,0.000527344,13018.1,61.3575,57.9052,578.699,13.4488,0.0805626,77.417,79.2113,71.1072,163.202,168.853,79.4104,157.15,84.6164,152.344
2021-02-01 19:30:00.000,62.6546,7.73689,4.33766,0.946133,1.09207,0.176947,0.291184,0.193164,20.6999,0.002508,1.86896,17330.1,241.408,0.000539315,13005.7,60.9605,57.8024,578.469,13.4488,0.0734444,77.4567,79.2217,71.1448,163.161,168.883,79.4414,157.181,84.6779,152.391
2021-02-01 19:31:00.000,62.6546,7.73689,4.33766,0.946133,1.09207,0.176947,0.291184,0.193164,20.6999,0.002508,1.86896,17409.3,238.771,0.000539315,12941.3,60.7949,57.617,578.241,13.6197,0.0400772,77.5023,79.283,71.1432,163.165,168.911,79.4842,157.185,84.7024,152.437
2021-02-01 19:32:00.000,62.6546,7.73689,4.33766,0.946133,1.09207,0.176947,0.291184,0.193164,20.6999,0.002508,1.86896,17400.4,240.14,0.000539315,12872.1,61.1639,57.6437,578.859,13.6197,0.0562439,77.5278,79.2981,71.1834,163.145,168.9,79.5095,157.196,84.7626,152.458
2021-02-01 19:33:00.000,62.6546,7.73689,4.33766,0.946133,1.09207,0.176947,0.291184,0.193164,20.6999,0.002508,1.86896,17381.2,239.789,0.000540004,12786.7,61.2103,57.5995,579.394,13.6197,0.0240097,77.539,79.3211,71.2,163.165,168.917,79.5433,157.204,84.8002,152.503
2021-02-01 19:34:00.000,62.6647,7.74417,4.33593,0.952894,1.08993,0.175203,0.289386,0.192794,20.674,0.002588,1.87844,17354.6,238.523,0.000540004,12928.6,60.9109,57.5294,580.242,13.6197,0.0717697,77.5831,79.3401,71.2554,163.176,168.947,79.5317,157.209,84.8517,152.506
2021-02-01 19:35:00.000,62.6647,7.74417,4.33593,0.952894,1.08993,0.175203,0.289386,0.192794,20.674,0.002588,1.87844,17385,240.214,0.000540004,12851.5,60.9019,57.3881,579.513,13.6197,0.0624084,77.6161,79.3637,71.2477,163.165,168.969,79.5772,157.201,84.8663,152.552
2021-02-01 19:36:00.000,62.6647,7.74417,4.33593,0.952894,1.08993,0.175203,0.289386,0.192794,20.674,0.002588,1.87844,17380.3,238.798,0.000537465,12795.4,60.9488,57.5317,579.316,13.6197,0.026371,77.6381,79.3541,71.2995,163.216,168.95,79.6107,157.194,84.915,152.585
2021-02-01 19:37:00.000,62.6647,7.74417,4.33593,0.952894,1.08993,0.175203,0.289386,0.192794,20.674,0.002588,1.87844,17393.5,238.214,0.000537465,12898.5,60.9114,57.5891,578.606,13.6197,0.0345612,77.6339,79.3829,71.2984,163.257,168.946,79.6074,157.203,84.9054,152.56
2021-02-01 19:38:00.000,62.5604,7.73389,4.34998,0.948687,1.09043,0.176493,0.291399,0.192579,20.7779,0.002537,1.87569,17415.5,239.658,0.000537465,12743.4,60.6045,57.5027,577.576,13.6197,0.0292244,77.6488,79.4036,71.297,163.193,168.955,79.6327,157.196,84.877,152.594
2021-02-01 19:39:00.000,62.5604,7.73389,4.34998,0.948687,1.09043,0.176493,0.291399,0.192579,20.7779,0.002537,1.87569,17425.6,238.89,0.000526828,12737.7,60.6174,57.5825,577.083,13.6197,0.0149956,77.637,79.426,71.3152,163.201,168.981,79.6481,157.196,84.9205,152.591
2021-02-01 19:40:00.000,62.5604,7.73389,4.34998,0.948687,1.09043,0.176493,0.291399,0.192579,20.7779,0.002537,1.87569,17452.5,238.891,0.000526828,12753.5,60.5726,57.4772,576.424,13.6197,0.0317574,77.6612,79.4186,71.2861,163.19,168.936,79.6546,157.208,84.9305,152.616
2021-02-01 19:41:00.000,62.5604,7.73389,4.34998,0.948687,1.09043,0.176493,0.291399,0.192579,20.7779,0.002537,1.87569,17391.4,239.052,0.000526828,12574.2,60.8672,57.4711,576.921,13.6197,0.0272369,77.6974,79.4558,71.2195,163.21,168.942,79.6707,157.207,84.9794,152.616
2021-02-01 19:42:00.000,62.5275,7.72994,4.33651,0.951169,1.08847,0.176187,0.289584,0.193645,20.8165,0.002497,1.88802,17437.1,237.715,0.000517546,12709.9,61.0029,57.5417,575.948,13.6197,0.0539398,77.6883,79.449,71.1828,163.245,168.923,79.688,157.21,84.943,152.604
2021-02-01 19:43:00.000,62.5275,7.72994,4.33651,0.951169,1.08847,0.176187,0.289584,0.193645,20.8165,0.002497,1.88802,17408.6,238.463,0.000517546,12585.7,60.8036,57.409,575.54,13.6197,0.0514221,77.7098,79.4802,71.192,163.206,168.915,79.7276,157.212,84.9819,152.602
2021-02-01 19:44:00.000,62.5275,7.72994,4.33651,0.951169,1.08847,0.176187,0.289584,0.193645,20.8165,0.002497,1.88802,17454.2,238.432,0.000517546,12502.1,60.9445,57.4338,576.398,13.6203,0.0652122,77.7102,79.4929,71.181,163.19,168.93,79.7204,157.23,84.9638,152.595
2021-02-01 19:45:00.000,62.5275,7.72994,4.33651,0.951169,1.08847,0.176187,0.289584,0.193645,20.8165,0.002497,1.88802,17435.4,239.249,0.000505346,12587.8,60.5511,57.3932,575.599,13.5822,0.065361,77.7347,79.485,71.1422,163.19,168.933,79.7414,157.239,84.9525,152.61
2021-02-01 19:46:00.000,62.5077,7.73115,4.34837,0.942825,1.08355,0.174951,0.288499,0.193626,20.8439,0.002498,1.88295,17425.8,238.541,0.000505346,12642,60.7523,57.4084,576.055,13.5822,0.0622597,77.7344,79.4885,71.1468,163.198,168.94,79.7161,157.237,84.9992,152.613
2021-02-01 19:47:00.000,62.5077,7.73115,4.34837,0.942825,1.08355,0.174951,0.288499,0.193626,20.8439,0.002498,1.88295,17433.1,239.267,0.000505346,12495.1,60.4548,57.4813,575.874,13.5822,0.0564766,77.7145,79.4643,71.1191,163.227,168.924,79.7352,157.224,85.0061,152.613
2021-02-01 19:48:00.000,62.5077,7.73115,4.34837,0.942825,1.08355,0.174951,0.288499,0.193626,20.8439,0.002498,1.88295,17424.7,238.656,0.000497102,12466.8,60.5996,57.4283,577.074,13.5822,0.0670776,77.7115,79.4504,71.1099,163.258,168.913,79.7153,157.208,85.004,152.615
2021-02-01 19:49:00.000,62.5077,7.73115,4.34837,0.942825,1.08355,0.174951,0.288499,0.193626,20.8439,0.002498,1.88295,17402.4,238.626,0.000497102,12475,60.7024,57.4105,577.421,13.5822,0.0763016,77.7207,79.4439,71.1057,163.22,168.915,79.7059,157.188,85.0058,152.622
2021-02-01 19:50:00.000,62.4139,7.73294,4.32848,0.952294,1.08826,0.174537,0.286758,0.193207,20.942,0.002516,1.88519,17425.7,238.2,0.000497102,12328.6,60.3933,57.3352,577.355,13.5822,0.0719872,77.7093,79.4384,71.0956,163.202,168.88,79.6878,157.182,84.9857,152.608
2021-02-01 19:51:00.000,62.4139,7.73294,4.32848,0.952294,1.08826,0.174537,0.286758,0.193207,20.942,0.002516,1.88519,17433,238.564,0.000489362,12345.2,60.6378,57.2897,576.742,13.5822,0.0532074,77.726,79.4426,71.1082,163.194,168.891,79.7012,157.166,84.9715,152.591
2021-02-01 19:52:00.000,62.4139,7.73294,4.32848,0.952294,1.08826,0.174537,0.286758,0.193207,20.942,0.002516,1.88519,17434.5,237.828,0.000489362,12443.2,60.6655,57.3544,577.323,13.5822,0.0584068,77.6864,79.4292,71.1342,163.148,168.877,79.6991,157.169,84.953,152.604
2021-02-01 19:53:00.000,62.4139,7.73294,4.32848,0.952294,1.08826,0.174537,0.286758,0.193207,20.942,0.002516,1.88519,17470.7,238.067,0.000489362,12503.2,60.9505,57.6458,576.919,13.5831,0.032032,77.7099,79.4277,71.1005,163.196,168.885,79.6736,157.166,84.9905,152.613
2021-02-01 19:54:00.000,62.4491,7.73557,4.34752,0.940792,1.0844,0.175132,0.289806,0.192915,20.8966,0.002695,1.88554,17371.5,237.149,0.000482856,12377.4,60.8198,57.4882,576.117,13.5822,0.0408363,77.7212,79.443,71.0378,163.184,168.887,79.6821,157.16,85.0071,152.59
2021-02-01 19:55:00.000,62.4491,7.73557,4.34752,0.940792,1.0844,0.175132,0.289806,0.192915,20.8966,0.002695,1.88554,17440,237.394,0.000482856,12481.9,60.8942,57.549,576.003,13.5831,0.0474472,77.6934,79.4541,70.9958,163.18,168.893,79.6987,157.16,85.0439,152.578
2021-02-01 19:56:00.000,62.4491,7.73557,4.34752,0.940792,1.0844,0.175132,0.289806,0.192915,20.8966,0.002695,1.88554,17424,237.437,0.000482856,12504.5,60.96,57.634,576.288,13.5831,0.0274696,77.7265,79.4697,70.9436,163.22,168.885,79.7068,157.211,84.9991,152.553
2021-02-01 19:57:00.000,62.4491,7.73557,4.34752,0.940792,1.0844,0.175132,0.289806,0.192915,20.8966,0.002695,1.88554,17446.5,238.246,0.000478495,12499.7,61.1783,57.6222,578.28,13.5831,0.03899,77.7467,79.4946,70.8245,163.248,168.914,79.7149,157.228,84.9676,152.557
2021-02-01 19:58:00.000,62.4786,7.73161,4.3285,0.953993,1.09064,0.174879,0.286768,0.192615,20.8629,0.002563,1.89688,17393,237.611,0.000478495,12604,60.9025,57.6561,579.188,13.5831,0.0497742,77.7131,79.5012,70.7644,163.257,168.935,79.7437,157.242,84.9692,152.55
2021-02-01 19:59:00.000,62.4786,7.73161,4.3285,0.953993,1.09064,0.174879,0.286768,0.192615,20.8629,0.002563,1.89688,17449.2,237.094,0.000478495,12572.1,61.0601,57.7771,579.757,13.4875,0.0327301,77.7324,79.5131,70.7072,163.257,168.972,79.7515,157.257,84.9917,152.557
2021-02-01 20:00:00.000,62.4786,7.73161,4.3285,0.953993,1.09064,0.174879,0.286768,0.192615,20.8629,0.002563,1.89688,17412,236.15,0.000474135,12615.3,60.9311,57.9021,580.005,13.4875,0.0175438,77.7218,79.537,70.712,163.202,168.989,79.725,157.285,84.9745,152.504
2021-02-01 20:01:00.000,62.4786,7.73161,4.3285,0.953993,1.09064,0.174879,0.286768,0.192615,20.8629,0.002563,1.89688,17468.4,237.847,0.000474135,12521.7,60.93,57.7842,579.426,13.4885,0.0494156,77.7187,79.5151,70.7085,163.236,168.987,79.7442,157.277,84.9239,152.504
